subject_id,line_001-part_001,line_001-part_002,line_001-part_003,line_001-part_004,line_001-part_005,line_001-part_006,line_001-part_007,line_001-part_008,line_001-part_009,line_002-part_001,line_002-part_002,line_002-part_003,line_002-part_004,line_002-part_005,line_002-part_006,line_002-part_007,line_002-part_008,line_002-part_009,line_003-part_001,line_003-part_002,line_003-part_003,line_003-part_004,line_003-part_005,line_003-part_006,line_003-part_007,line_003-part_008,line_003-part_009,line_004-part_001,line_004-part_002,line_004-part_003,line_004-part_004,line_004-part_005,line_004-part_006,line_004-part_007,line_004-part_008,line_004-part_009,line_005-part_001,line_005-part_002,line_005-part_003,line_005-part_004,line_005-part_005,line_005-part_006,line_005-part_007,line_005-part_008,line_005-part_009,line_006-part_001,line_006-part_002,line_006-part_003,line_006-part_004,line_006-part_005,line_006-part_006,line_006-part_007,line_006-part_008,line_006-part_009,line_007-part_001,line_007-part_002,line_007-part_003,line_007-part_004,line_007-part_005,line_007-part_006,line_007-part_007,line_007-part_008,line_007-part_009,line_008-part_001,line_008-part_002,line_008-part_003,line_008-part_004,line_008-part_005,line_008-part_006,line_008-part_007,line_008-part_008,line_008-part_009,line_009-part_001,line_009-part_002,line_009-part_003,line_009-part_004,line_009-part_005,line_009-part_006,line_009-part_007,line_009-part_008,line_009-part_009,line_010-part_001,line_010-part_002,line_010-part_003,line_010-part_004,line_010-part_005,line_010-part_006,line_010-part_007,line_010-part_008,line_010-part_009
1003,-0.6090814219562789,0.3035491820999247,0.612704252527645,0.7510369677764215,2.0143949296300354,-0.2979865073558567,-0.3591635886091086,-0.4222480052006149,1.0492228771689678,-0.4876807128544537,-0.009422888011388443,1.8406082839101812,-0.6665198034687352,1.198664972589746,0.06566693183975171,0.3550473153481304,0.510337799131964,0.6040403624442244,-0.3098273925391024,-0.31515737346040684,0.2634411513658236,-0.19439217063764266,-0.43570977673874395,0.6914650998310529,-0.9668954517888722,-0.4822352648646593,1.571257838001335,-0.24602905962440574,-0.5822034560963154,-0.6982542449127926,0.3000652611960032,0.17579236688601824,-0.6527494770853515,-0.37190250620536336,-0.13781967930378597,0.3008567845773238,-1.0850081831980103,-0.5691896592722944,-0.7714580856092076,1.4660565299810115,-0.4444418653859437,-0.7196551718176307,0.5857033111349684,-0.2764968726601776,0.08486557031523223,1.2271784827222074,-0.12746801294282065,-0.717663793993325,-0.5512449271636343,-0.7319303341154678,0.8530577546438554,1.5304548145865688,0.4759792127843576,-0.9809987797456132,-0.9914304588099643,0.16499696361235586,-0.6254616666628683,0.3578567532098403,0.12015716887409644,1.6872389765374363,0.4811445026821281,0.39910287407895506,1.3808263907677096,-1.0010828877331164,-0.45436437596355356,-0.3481897462581892,-0.5473468540601096,0.7506108655169768,-0.43602731444133414,-0.35038566576947344,-0.778316136396279,1.909978484867834,-0.3079514681292337,-0.11619123664554502,0.21655690880440104,-1.0182428061215674,0.0893182565439129,-0.5182026588881974,0.1390847040168804,-0.10501144280053389,-0.12643512138370164,-0.8920056698636546,-0.8724027852105778,-0.42141270190761015,-0.23207593268383075,-0.026194093084734908,-0.1474675976162971,-0.9588670124498856,-0.39677114635026883,0.3537891636352488
1009,-0.40061910274203866,0.7456349928246566,-0.3712392994825511,0.9889396942019081,1.57312705292193,1.7764885918811186,-0.5203145993079504,3.2618204989443282,-0.7732656491504135,-0.11859726171841518,0.6893624721524252,0.6705345834810866,0.0448685269751063,-0.9450317378904544,0.18007698133814842,1.4006225670933725,-0.9817788445732325,0.06696014724598784,-0.6607708584031002,1.3099411679866897,-0.6036128208089963,-0.6926213026138136,-0.68115837177981,-0.5469766196982799,-0.29575823973210985,0.6983627259916759,1.375363469630265,0.5727194932765077,2.192688259854331,-0.009313658801633875,0.23958389978416592,-0.3549939305947919,-0.09897674749211124,-0.09443256078640933,0.7712812965816518,-0.24101701893624036,-0.3985340576685003,1.6746431352937805,-0.466176733102807,0.746548231615923,-0.12448312820947269,-0.19093991212665345,-0.8918952149909315,-0.2527932966268807,-0.16168897726578302,-0.6661189612047244,-0.6739889432816571,-0.2788413578732127,-0.9266102185637384,-0.6903952343190854,2.492031998626367,0.4300960658489702,0.3196099940000646,0.029224460999519756,-0.8330281817363772,1.6182688300757917,-0.5438508863365668,-0.7038791565147453,-0.4963824981702618,-0.6882556715717534,-0.722783026887218,3.1874769627283626,0.5300889926053939,1.389618702695689,0.4982916303631549,0.37121620537772626,-0.049540774107607884,0.042525439196737624,-0.3309230233069914,-0.40003894833419257,-0.10383026014878337,-0.38652725243278696,0.21615577502292901,0.8591721629256867,-0.08883465376158566,-0.43950954052338653,0.10636599946056861,-0.1651096904481218,-0.7611501335413422,-1.0506191385894539,0.9836819544355495,1.9677174191059434,1.4141232307145768,0.5911164671508642,1.2884065318870885,1.0732755327389716,-0.39935617396696454,-0.6422086531400224,-0.8339870427158558,-0.5774886233151234
1016,0.14256001147674915,-0.346962736624162,-0.6990746982676913,-0.14402988777851605,2.7177890184256737,0.6914652312473006,-0.9496143382619271,0.3108817013983337,0.5468213574210085,0.364362898284938,0.5179788310042133,2.497799729081636,1.5069018959292486,1.2959364864839802,2.5503761546878647,-0.23198822398016095,0.7566406666022155,0.7997528445062193,-0.5491547036122114,0.3586122814042726,-0.5216711101942538,-0.15017983804213508,-0.29699246069073754,-0.4421694823932456,-0.5317968380549618,-0.061791963601935236,1.4878095478069773,-0.5578241849769312,1.0998187282548502,-0.49718141348493355,-0.636701580002358,0.02425211047617104,0.9625211121604705,-0.49014808030690316,-0.9150771001476928,-0.7041101471785992,1.0383312886612213,0.44448787795547806,-0.5223284676851343,-0.5430078468272407,2.498815530355309,0.5398082005295358,0.3804360653311484,0.3967418320263211,1.5034342835618941,-0.13070234406145967,-0.42680106279819313,0.7512686667160743,-1.3162957686476513,-0.28332695109252976,0.516214419074394,0.4636884658376123,-0.3434772138167009,-0.867531709983936,0.1867912713583051,-1.1802625866921517,-0.13241349174680328,0.6990146689344652,-0.056895514412408345,0.6326788818110447,0.19394574563213493,0.841077273931126,0.841489904040106,0.37947858609147445,1.1930540558663794,-0.28874892869062374,2.537294410401792,-1.0453180625738998,-0.4066996962011073,-0.6846813633878148,0.5992901462295568,0.45765734577981176,1.7174457378322956,0.3860652512962323,3.8100776451449425,0.8081272134771527,0.12962998261741562,0.8503164262416902,-0.19459760255062664,0.6257828994106145,-0.31662234312317816,0.1283362600208016,-0.5463883720797234,2.511614434445612,-0.5612685476556132,1.4182826409602922,2.1889776685499323,2.2904490524125345,-0.39861593314505345,-0.7847120537851136
1019,0.7000104017426912,-0.32067801330735063,0.06864981832034707,-1.2303815284022275,-0.688911784291832,-1.086491897838883,0.7441740920462369,-1.5609513104549295,-0.9214432664032417,-1.013869791990824,-0.582378693426911,-1.2766846330414474,-0.9403671587684541,-1.4524333675348504,-0.8656903950865967,-1.4416295734644862,-1.0972030692010166,-0.5090116509237134,-0.8707769424671472,-0.7589581691393459,-1.2210610317570159,-0.46061744667208104,-1.2097388414158212,-1.1220539048354348,-0.6525878680051866,-0.7198948422494137,-1.335442127054893,-1.0319182815915033,-0.7780478749714802,-1.056186805553988,-0.39358632891568124,-0.48909792186337175,-0.40583603298465626,-0.4383217097487193,-0.46054838074550236,-1.025061192339784,-0.38611691466512305,-0.659635249717438,-0.6035744443795096,0.8004701106299674,0.6613109123800714,-0.6489229413295173,-0.02771356535913358,0.44415485518915643,-1.1843138732672704,-0.9934492880709572,-1.0580871522053399,-0.7971863953415116,1.0639921315068421,-1.022215180421662,-0.8977206810019943,-0.15277085345680097,-0.9921434225090247,-1.056200012266932,0.02306950003992182,-0.9935544419605983,-0.5379159664494566,-0.5952836697089183,-0.8985767182507386,-0.7415393447170727,-1.004902861545222,0.7212882500285801,-1.2254211571871592,0.4952643241109032,-0.6033643107171318,-0.567115139187567,-0.6656903869664704,-1.0958125548801085,-0.8004267652755827,-0.34203886662941185,-0.2875969724107582,-0.31846393790329997,-0.5957338915369185,-0.1308851749860748,-0.08854796931418729,-0.6509735099524094,-1.1081298923725915,-0.5615230919665212,-0.7402834971967052,-0.8629110505202358,-0.8228283092581974,-0.8769527539051324,0.8874868572525915,-0.9044013763332637,-0.5250567494443608,-0.938354140827534,-0.27996563456755585,-0.9441300049981913,-0.33948578676082375,-0.3196129576839967
1021,-0.5947788034294279,2.0716971689136083,-1.5095551748180587,-0.8010082595940742,-0.011147412885766922,-0.040448839639334974,-0.1394117083236454,-0.2238322353175137,-0.22638136624096566,0.614367096661933,0.47179157145567163,-0.9641159173415126,0.3307914806282547,-0.7496748244959672,-0.4246420039015443,0.42742564191241167,-0.08884266009201501,-0.3124264264682016,-1.034620397040637,-0.6340143061106206,-0.16753188232256286,1.2122814244237696,0.6713043938294588,-0.07671119546134955,0.1889089552837847,-0.8108978297332489,-0.8072789444154603,-0.2924709303130086,-0.11251172408512598,-0.18996321940639377,-0.3937491863372571,-0.39804749509928206,-0.6573118196464991,-0.5054563207374708,-0.043968598793607566,0.11559030244178041,-0.8983549340135856,1.491872825178528,-1.1102264606365317,0.8005447899711707,0.370151122867105,-0.0926704690220035,-0.21916968890819002,1.60204088345166,0.6986731451622321,-0.5414627227347876,-0.6671565111496105,-0.16610546249910876,0.6922516440149977,-0.7398789835666865,-0.7062730199080788,-0.5264251087270684,0.5600317256614397,-0.9053846013047219,-0.7854936251196503,-0.7459049057603341,0.23862618869996818,1.253095618548922,-0.5388890005672149,-0.0835479391234357,-0.06346558362754791,-1.0211128911748997,0.10458099240511728,-1.0181278429744078,-0.07507720510103405,-0.6614435910675842,-0.39845825298134546,-0.32946537590747477,-0.7421187736223013,0.6228370926424446,-0.5291824399620277,-1.0513852745318446,2.153860425297451,-0.8320636755829259,-0.07260449161349708,0.8659797723835277,-0.8386223377793748,-0.5016072893715517,-0.9047955678052065,-0.7116918488279025,-0.4746307027063873,-0.572271544359533,-0.9696901819988769,0.020172390347004056,-1.0276605454508068,-0.8495660725122834,-0.6084628401423781,1.1887352912724767,-0.7342397392011221,0.4275403481268628
1033,0.602416882971038,0.5902729802088909,1.9028874344480313,0.132469874435977,1.5380647718446572,-0.059343890584412584,-0.12870052308539873,-0.12499819656451965,2.9823843249352615,1.8887793197816074,-0.4223377332867491,0.11013239307619578,0.742781331570194,0.16583439079698362,2.173732196749136,0.52055749548241,-1.0588195552155546,-0.988643597977491,1.0914151979988274,-0.44380738325675906,0.0015389866496032948,-0.03168434611088895,0.49553298017142866,0.27596819106816395,1.0130297569610558,-0.6840286754604885,0.5599648227119024,0.5270118139258382,-0.46938651652112046,0.11741793687190569,0.03675319975652087,0.14202631899051435,-0.36362461818603065,0.08317704241132622,0.8387998761924695,-0.8824111343151542,-0.6613980632708949,0.5060162282164808,0.8289932773664315,0.24372543686888495,0.3940273599393813,0.9229216794685488,0.393618248361706,-0.47209834371033493,-1.1976171761941903,-0.0713094924121272,-0.36371505998766873,-0.8657364946780154,-0.18078552460863442,0.6334439406929137,0.9834882682245918,-0.5372902451406578,-0.21646868348587311,-0.2888447104809196,-0.39968627230775516,-0.2822806597403942,-0.15459586342952855,0.13963493352413062,-0.3829136801147955,-0.4201359067379333,-0.9206975235145378,-0.13003338156309643,-0.41647559262521455,1.0060856365696418,0.14240732767797204,-0.8776872075815958,-0.26538882516893936,-0.1829313374421467,-0.5914145183343233,-0.1199022514755996,-0.4776815128536258,-1.1129756779523596,-0.8267284372320077,0.19883621855928482,-0.3945893499602984,0.5359045449092612,0.2167555123404609,-0.518092656848101,-0.587898719138027,-0.310327475185232,-0.8635050319218129,-0.7856689667280126,-0.35454913463752213,0.47037919299360553,-0.538052752620135,-0.711577035523768,-0.7757720513578998,0.3382068260883818,-1.0000772714922248,-0.16346230888852611
1038,0.8949501819405274,3.7143280357135233,0.036698854267001306,0.1411980867001804,2.2339018031981013,0.11152972790718112,0.19198612234855028,1.459057427300229,1.7456153137198416,1.699480798080716,-0.0482269475192511,0.44647309960990755,0.3810444723198037,0.3802152710480177,-0.8443039769987116,-0.029871701204965274,1.6796716898713189,1.4108934338737193,-0.6478172315070173,3.735164149128623,0.04827046680290284,0.33879497602920383,0.1720212570766085,1.2249301326939508,1.630288356196223,-0.34663719755627626,0.410855218622729,1.1300703184900924,-0.6830182932911881,0.7359146894346583,0.020713486930156795,-0.7664451459918381,2.2611321945437672,-0.43845111161258776,3.5313304804982244,1.9696418062731953,1.858654935147359,-0.24646997161554138,3.047032736415627,-0.6470757720930188,0.5852088606082858,1.64885868397268,-0.30874404329843663,0.29522860610018914,-0.7977983455837385,1.5949463058484037,1.6956522440823663,1.6186447658731296,1.2482813831486637,0.30349896888665695,4.421754635700058,-0.2844148869809646,1.907161931311163,0.48661441264549427,0.12341318382114437,0.9685028932652899,3.5869783461913296,0.4429430251276465,1.2399147754286828,2.2799497109337983,1.0409901177078567,-0.07935721515973687,0.05051168740947414,1.2424815183604019,-0.2303662122776824,2.0507008404710723,1.772665534254456,-0.13492008109554396,0.47829826614882653,0.48644899256585933,3.567668946120509,0.7711863799930737,3.803565513057324,1.0573022177766662,2.250541011781314,0.5364636740424206,3.461218598047069,1.9767581409921655,3.0893011806655095,0.4477895008010917,-0.5367802524300483,0.33182380962544955,1.2999347223158797,-0.3066886489326637,-0.013946105374089288,0.1316020534834171,2.206354350401207,1.1110328345111953,0.8295549554323708,0.24601403791498416
1040,0.47738824641201194,-0.9196195456967807,-1.2222080647027498,-0.5533461296586355,-0.8128008588184394,-0.09902053441670049,-1.343217489958989,-1.0068246057548154,-0.6892388934913051,0.3388346872604908,-1.1708878290494016,-0.6119405760963289,0.1162305652423492,-0.6180300460356876,-1.0937701897548138,-0.9930150622756619,-0.36646072186875717,-0.11572119993530772,-0.9650279159976025,-0.3302465083680238,-0.23227750000616376,-0.5276642118330299,-0.41668174181320883,-0.5680155141261263,0.1206257821899013,-0.6218266454562879,-0.13153578484381534,0.2766241106062501,-0.935554947696744,-0.8892353440096548,0.4550756437005136,-0.43172386052413214,-0.23152149765908422,-0.4601194536259677,-0.987321576817202,0.35804406887686374,-0.6037977865806284,-0.9961728489556948,-0.6408895341193822,-0.9569791978715795,-1.1579813730575228,0.14594261401099276,0.6104681921638829,-1.0201398167634885,1.0126242720343146,-0.9955792481924435,-0.24522267783782947,-1.0004823031064092,-1.324949879989647,-1.1230345053822295,0.3910988671402494,-0.6590166272520437,-0.2652061560563023,-0.6089679486373115,-0.4526354557049521,-0.17092287059798494,-1.1104217237459744,-0.9078989979900302,-0.2552470824027033,1.3502558452617335,-1.259024016744706,-1.063915173925124,0.37455704630510006,-0.7551460604194548,-0.7372353649611584,-1.1048687998236795,-1.104056513638734,-1.4491152247917987,1.471866897196418,-0.9877085245540966,-1.1349301745890505,-0.706675434748287,-0.09587093888758541,-0.3801811330678694,-0.6795027239533125,-0.7520059255518823,-0.9697802910159077,-0.3660032928918429,-0.9111202319652697,-0.9971443155519374,0.5866094985908866,-0.9968103561862166,0.42723762694823436,-0.07138250842134397,-0.21523602628880806,1.7636866803042512,0.42210886604143655,-1.1713840680773433,0.4681087291861367,-1.102870277709214
1058,-0.8040200413219282,2.0997099085838418,-0.8344487186209453,0.9611427791821189,-0.7216047345134905,-0.31646424732244344,-0.46390438202600065,-0.28347431932437506,-0.6314209662947825,-0.7938534355983892,-0.7489290173561401,0.33413376064241845,-0.1377485883055329,-0.46762447330836143,3.57951494745375,-0.35992704768184947,1.4792898263584622,3.0905816291092205,-1.265578930420345,1.963677516745389,-0.28528039548591355,-0.6877612588532636,2.0553096232240153,1.0570493493097881,-0.7207498080485222,0.8874902864560912,-0.061715082030625985,0.6297587614192203,0.4699731765490487,-0.829195476600619,-0.7404910625082588,-0.32625886998038645,-0.9363807309228516,2.1787108169778513,-0.2655659702629282,0.1441830534079174,-0.552182370762156,-0.993504112678939,0.062409578809711,0.5441807944559273,-0.7005071639117656,-0.6661866088793352,-0.44262987973415824,-0.09618373846369363,0.5754879711611264,-0.7813292680087646,1.8295104481952629,-0.9051292928133401,-0.3066706323711884,1.9449221740471958,-0.7679278967328684,-0.36162597598386986,-0.5880472909564712,0.7935098103706645,-0.9281897849345029,-0.9744953635815641,0.9005721406558008,-0.773500367562433,-0.4584857181952735,1.130881469655291,0.05522837443925957,1.8991243021594069,0.21834207516506146,-0.48120243112079597,-1.0883596974012357,-0.6503838196993055,-0.8052809892220206,-0.9829071401853874,-0.3682611507290231,-0.635005742963098,-0.599971554806274,-0.010630449731211269,-1.088814247770913,0.3639877543609706,0.7979109198576908,-0.6103226032037136,0.11804490878340873,-0.32807295978219564,-1.0077546189304794,-0.07893393904540107,-1.0006211300663974,2.7619490281917813,-0.9138532748575323,-0.9043958215546205,-0.6907714522519096,-0.050880250443526724,0.6655311275346005,-0.2900244266045098,-0.7482725093185054,0.28795807978690197
1065,-1.3987586965267633,1.2802786964046298,-0.8275105867336795,1.2751012182600148,1.2562765623570613,2.4299827688953015,-1.663934509984192,-0.8381184667606538,3.5817442542509164,-0.927317205408894,0.4029561953674075,-0.33126556402469515,-1.0189801035455082,0.7893097539148232,0.4334476694430661,-1.2217210386922546,-0.22025264470223804,-0.8360391355845354,0.008918281809808902,0.8578378307120499,1.0311709399578726,-0.08340698243060597,-0.8425933505360008,1.1073084055983913,-1.275868781471287,-0.4690380843206353,1.0796085629677907,-0.656486126013365,-0.4576317806129826,0.8496057760614598,2.1281263627105704,1.251494136078661,0.8648197186559672,0.1012212079518435,0.07896100436476948,0.1587271780734441,0.6151766083070701,0.8108418273369884,1.4019917100693644,1.208304177618491,0.2306282708325079,-0.6765638136967639,0.9938848676745986,0.8978340985846662,-0.7751076863349106,1.3336338300185655,1.9241591774710096,1.8060757560943148,1.3733149026588414,0.8723484938858823,-0.22394148954835266,-0.3065480815862754,-0.08932254146761669,1.7114885905075912,-0.4580368696312601,1.2837601384685553,-0.6745215878642934,-0.37225478965309655,1.6869529966723404,-0.4130741857271457,1.3730458776915495,0.43574847236756953,-0.4884058973863955,-1.369504170015621,0.8947542967548657,0.3167244718910194,-0.02933565549524873,-1.066782054333853,0.48659976487708345,0.358572648133991,-0.41559254336099655,0.29156752653336854,-1.1543320632348402,-0.22899925260176615,-0.35362277958924226,-0.2357668781718424,-0.5516604198176398,-0.8947794785126048,-0.7316012180409419,3.3992704473934743,-0.5312469895089043,-0.752073870515719,0.24598098274099775,2.3448377683860353,-0.8287569592970548,2.148135428935834,0.9161441012760052,1.5658219120211467,0.06900662234934286,-0.9552396324372071
